Area,Year,Population,Yearly_Growth_Pct,Growth_Shift,Is_Anomaly
Asikkala,1999,8636,0.0031362527587408,0.0129131103616854,False
Asikkala,2000,8644,0.000926354793886,-0.0022098979648548,False
Asikkala,2001,8680,0.0041647385469689,0.0032383837530829,False
Asikkala,2002,8648,-0.0036866359447004,-0.0078513744916693,False
Asikkala,2003,8554,-0.0108695652173913,-0.0071829292726909,False
Asikkala,2004,8547,-0.0008183306055646,0.0100512346118266,False
Asikkala,2005,8560,0.0015210015210014,0.0023393321265661,False
Asikkala,2006,8597,0.004322429906542,0.0028014283855406,False
Asikkala,2007,8663,0.0076770966616261,0.0033546667550841,False
Asikkala,2008,8604,-0.0068105737042595,-0.0144876703658857,False
Asikkala,2009,8551,-0.0061599256159925,0.0006506480882669,False
Asikkala,2010,8552,0.0001169453865044,0.0062768710024969,False
Asikkala,2011,8498,-0.0063143124415341,-0.0064312578280385,False
Asikkala,2012,8461,-0.0043539656389738,0.0019603468025602,False
Asikkala,2013,8405,-0.0066186030020092,-0.0022646373630353,False
Asikkala,2014,8374,-0.0036882807852468,0.0029303222167623,False
Asikkala,2015,8287,-0.0103893002149509,-0.0067010194297041,False
Asikkala,2016,8323,0.0043441534934234,0.0147334537083744,False
Asikkala,2017,8248,-0.0090111738555809,-0.0133553273490043,False
Asikkala,2018,8149,-0.0120029097963142,-0.0029917359407333,False
Asikkala,2019,8083,-0.0080991532703399,0.0039037565259743,False
Asikkala,2020,8059,-0.0029691946059631,0.0051299586643768,False
Asikkala,2021,8033,-0.0032262067254001,-0.000257012119437,False
Asikkala,2022,8014,-0.0023652433710942,0.0008609633543059,False
Asikkala,2023,7968,-0.0057399550786124,-0.0033747117075182,False
Asikkala,2024,7889,-0.0099146586345381,-0.0041747035559256,False
Asikkala,2025,7841,-0.0060844213461782,0.0038302372883598,False
Askola,1990,4248,,,False
Askola,1991,4311,0.0148305084745763,,False
Askola,1992,4334,0.0053351890512642,-0.009495319423312,False
Askola,1993,4348,0.0032302722658053,-0.0021049167854589,False
Askola,1994,4319,-0.0066697332106715,-0.0099000054764768,False
Askola,1995,4269,-0.0115767538782125,-0.004907020667541,False
Askola,1996,4301,0.007495900679316,0.0190726545575286,False
Askola,1997,4298,-0.0006975122064636,-0.0081934128857796,False
Askola,1998,4314,0.0037226617031176,0.0044201739095812,False
Askola,1999,4360,0.0106629578117756,0.0069402961086579,False
Askola,2000,4389,0.006651376146789,-0.0040115816649866,False
Askola,2001,4421,0.0072909546593757,0.0006395785125867,False
Askola,2002,4446,0.0056548292241573,-0.0016361254352184,False
Askola,2003,4474,0.00629779577148,0.0006429665473226,False
Askola,2004,4530,0.0125167635225749,0.0062189677510948,False
Askola,2005,4555,0.0055187637969094,-0.0069979997256655,False
